task_id,type,example_id,arxiv_id,kind,categories,prompt,answer
2606.13576#24:bound-cloze:2,bound-cloze,2606.13576#24,2606.13576,theorem,meta-complexity,"theorem ThmLDS Let cF be a class of VC dimension d , and let R, B ≥ 1 and σ > 0 be arbitrary. There is a poly (n, T) -time algorithm that, given access to an agnostic ERM oracle for cF , the noise scale σ , and the magnitude bound B , achieves expected regret \[ E Reg (cF , T) lesssim sqrt dT (1 + sqrt [MASK] log (nBT(R/σ + 1) ) ) \] in the agnostic setting, simultaneously for every P^star = P^ A^star with A^star ∈ Θ satisfying ρ(A^star ) ≤ 1 and initial state X_0 ∈ cB (0,R) .",n^3
2606.13576#25:bound-cloze:3,bound-cloze,2606.13576#25,2606.13576,theorem,meta-complexity,"theorem ThmGlauber Let cF be a class of VC dimension d , and let B ≥ 1 . There is a poly (n, T, B) -time algorithm that, given access to an agnostic ERM oracle for cF , achieves expected regret \[ E Reg (cF , T) lesssim sqrt dT · (1 + sqrt [MASK] log (BTn) ) \] in the agnostic setting, simultaneously for every P^star = P^ θ^star with θ^star ∈ Θ and initial state X_0 ∈ {0,1}^n .",n^2
2606.13576#41:bound-cloze:4,bound-cloze,2606.13576#41,2606.13576,lemma,meta-complexity,"Let P be as defined in cref eq:universal-dist-lds . Then, for any A^star ∈ Θ with ρ(A^star ) ≤ 1 and X_0 ∈ cB (0, R) , we have \[ KL dvr * P^ A^star ( · mid X_0) P( · mid X_0) ≤ O ([MASK] log (nBT(R/σ + 1) ) ). \]",n^3
2606.18194#8:paper-subarea:1,paper-subarea,2606.18194#8,2606.18194,corollary,total-search,"In the congestion game above, the MD fixed‑point set contains multiple pure points (e.g., (1,1) and (2,2) ; in fact (3,3) is also a NE). Unless the potential is strictly concave (it is not here), Definition (ii) yields set‑valued (Cesàro) selection rather than a singleton. Hence a given NE (e.g., (2,2) ) need not be the uniquely selected outcome from all interior initials; Nash equilibria need not coincide with EDRE under singleton‑selection.

[MASK]",total-search
2606.18194#15:paper-subarea:2,paper-subarea,2606.18194#15,2606.18194,theorem,total-search,"Every finite exact‑potential game admits at least one profile satisfying Definition with ε=0 (a Nash equilibrium). Under the step‑size regimes in Definition , item (i) holds, and item (ii) holds relative to the fixed‑point set as stated therein. When that fixed‑point set is a singleton, EMD converges pointwise for 0<η<1/L .

[MASK]",total-search
2606.18194#21:bound-cloze:1,bound-cloze,2606.18194#21,2606.18194,theorem,total-search,"Let Γ be a polymatrix game with Lipschitz monotone pseudo‑gradient F on Δ(A) , and let players run entropic MD with steps (η_t) satisfying η_tdownarrow 0 , Σ _t η_t= ∞ and Σ _t η_[MASK]< ∞ . Then the Cesàro averages of play converge to the VI solution set S={σ:le F(σ),x-σrangle ≥ 0,\ ∀ x} . If F is strongly monotone, S={σ^dagger } and σ^t → σ^dagger (hence also bar σ(T) → σ^dagger ). In particular, any limit point of the averages satisfies Definition with ε=0 . Moreover, with the diminishing-step schedule from Definition (i), the deviation--regret property holds; the selection/invariance property (Definition (ii)) holds with σ^star =σ^dagger when F is strongly monotone.",t^2
2606.18194#21:paper-subarea:3,paper-subarea,2606.18194#21,2606.18194,theorem,total-search,"Let Γ be a polymatrix game with Lipschitz monotone pseudo‑gradient F on Δ(A) , and let players run entropic MD with steps (η_t) satisfying η_tdownarrow 0 , Σ _t η_t= ∞ and Σ _t η_t^2< ∞ . Then the Cesàro averages of play converge to the VI solution set S={σ:le F(σ),x-σrangle ≥ 0,\ ∀ x} . If F is strongly monotone, S={σ^dagger } and σ^t → σ^dagger (hence also bar σ(T) → σ^dagger ). In particular, any limit point of the averages satisfies Definition with ε=0 . Moreover, with the diminishing-step schedule from Definition (i), the deviation--regret property holds; the selection/invariance property (Definition (ii)) holds with σ^star =σ^dagger when F is strongly monotone.

[MASK]",total-search
2606.18194#25:paper-subarea:4,paper-subarea,2606.18194#25,2606.18194,theorem,total-search,"EDRE‑Search is PPAD‑hard. Moreover, Promise‑ EDRE‑Search (potential‑games) belongs to PPAD via the proximal map \(F_λ\) described below.

[MASK]",total-search
2606.18807#2:paper-subarea:1,paper-subarea,2606.18807#2,2606.18807,theorem,parameterized,"If sc Φ -Extension can be solved in time c^k · n^ O (1) , then sc Φ -Subset can be solved by a randomised algorithm in time l(2 - tfrac 1 c r)^n · n^ O (1) .

[MASK]",parameterized
2606.18807#5:bound-cloze:1,bound-cloze,2606.18807#5,2606.18807,lemma,parameterized,"There is an algorithm that, given three integers n ≥ k ≥ t ≥ 0 , constructs a family S of t -element subsets of [n] such that For every S ⊂ [n] with |S|=k , there exists X ∈ S such that X ⊂ S ; S contains at most frac binom n t binom k t · 2^ [MASK] sets; S is called (n,k,t) -set-inclusion family and the algorithm works in | S | · 2^ o(n) time.",o(n)
2606.18807#6:paper-subarea:2,paper-subarea,2606.18807#6,2606.18807,theorem,parameterized,"If sc Φ -Extension can be solved in time c^kcdotn ^ O (1) and there exists a noisy predictor with accuracy frac 1 2 +ε , then sc Φ -Subset can be solved in time (2-frac 1 c -Ω_c(ε^2))^ncdotn ^ O (1) .

[MASK]",parameterized
2606.18807#11:bound-cloze:2,bound-cloze,2606.18807#11,2606.18807,lemma,parameterized,Let c_1>c_2 ≥ 1 be two constants and n ≥ k ≥ t be three non-negative integers. Then frac binom n k · c_1^ k-t binom n-t k-t · c_[MASK] ≤ (1+frac 1 c_2 -frac 1 c_1 )^n · n^ O (1) .,2^ k
2606.21298#3:bound-cloze:1,bound-cloze,2606.21298#3,2606.21298,theorem,derandomization; fine-grained; parameterized,"There exists a function g: N → N satisfying g(q) = 2^ (2-o(1)) · q , such that for every sufficiently large integer q and for any real ε >0 , the q normal sc -Coloring problem on ∪ sc Split + k v graphs does not admit a kernel of size [MASK] unless NP ⊆ coNP/poly .",O(k^ g(q)-ε )
2606.21298#3:relation-cloze:1,relation-cloze,2606.21298#3,2606.21298,theorem,derandomization; fine-grained; parameterized,"There exists a function g: N → N satisfying g(q) = 2^ (2-o(1)) · q , such that for every sufficiently large integer q and for any real ε >0 , the q normal sc -Coloring problem on ∪ sc Split + k v graphs does not admit a kernel of size O(k^ g(q)-ε ) unless NP [MASK] coNP/poly .",⊆
2606.21298#3:paper-subarea:1,paper-subarea,2606.21298#3,2606.21298,theorem,derandomization; fine-grained; parameterized,"There exists a function g: N → N satisfying g(q) = 2^ (2-o(1)) · q , such that for every sufficiently large integer q and for any real ε >0 , the q normal sc -Coloring problem on ∪ sc Split + k v graphs does not admit a kernel of size O(k^ g(q)-ε ) unless NP ⊆ coNP/poly .

[MASK]",derandomization; fine-grained; parameterized
2606.21298#8:bound-cloze:2,bound-cloze,2606.21298#8,2606.21298,theorem,derandomization; fine-grained; parameterized,"There exists a constant c > 0 such that for all positive integers n , it holds that \[ 2^ 2n-c · (n log n)^ 1/2 ≤ m(n) ≤ [MASK] .\]",2^ 2n-( log n)/2
2606.21298#8:paper-subarea:2,paper-subarea,2606.21298#8,2606.21298,theorem,derandomization; fine-grained; parameterized,"There exists a constant c > 0 such that for all positive integers n , it holds that \[ 2^ 2n-c · (n log n)^ 1/2 ≤ m(n) ≤ 2^ 2n-( log n)/2 .\]

[MASK]",derandomization; fine-grained; parameterized
2606.21298#10:bound-cloze:3,bound-cloze,2606.21298#10,2606.21298,theorem,derandomization; fine-grained; parameterized,"Let cal G be a graph family closed under disjoint union, and let q ≥ 3 be a positive integer such that there exists an irreducible NO instance of (q-2)normal sc -List Coloring with a graph from cal G on t ≥ 3 vertices. Then, for any real ε >0 , the q normal sc -Coloring problem on cal G + k v graphs admits no kernel of size [MASK] , and thus no kernel with O(k^ (t-ε)/2 ) vertices, unless NP ⊆ coNP/poly .",O(k^ t-ε )
2606.21298#10:relation-cloze:2,relation-cloze,2606.21298#10,2606.21298,theorem,derandomization; fine-grained; parameterized,"Let cal G be a graph family closed under disjoint union, and let q ≥ 3 be a positive integer such that there exists an irreducible NO instance of (q-2)normal sc -List Coloring with a graph from cal G on t ≥ 3 vertices. Then, for any real ε >0 , the q normal sc -Coloring problem on cal G + k v graphs admits no kernel of size O(k^ t-ε ) , and thus no kernel with O(k^ (t-ε)/2 ) vertices, unless NP [MASK] coNP/poly .",⊆
2606.21298#10:paper-subarea:3,paper-subarea,2606.21298#10,2606.21298,theorem,derandomization; fine-grained; parameterized,"Let cal G be a graph family closed under disjoint union, and let q ≥ 3 be a positive integer such that there exists an irreducible NO instance of (q-2)normal sc -List Coloring with a graph from cal G on t ≥ 3 vertices. Then, for any real ε >0 , the q normal sc -Coloring problem on cal G + k v graphs admits no kernel of size O(k^ t-ε ) , and thus no kernel with O(k^ (t-ε)/2 ) vertices, unless NP ⊆ coNP/poly .

[MASK]",derandomization; fine-grained; parameterized
2606.26012#5:paper-subarea:1,paper-subarea,2606.26012#5,2606.26012,theorem,parameterized,"Given a cw -expression of the graph, sc Bounded Density Vertex Deletion xspace can be solved in q^ O(p^7) p^ O( cw · p) · n^ O(1) .

[MASK]",parameterized
2606.26012#7:paper-subarea:2,paper-subarea,2606.26012#7,2606.26012,theorem,parameterized,"theorem fpttwfixeddensity Given an n -vertex graph G together with a nice tree decomposition of width at most tw and a target density τ_ ρ xspace = nicefrac p q , then sc Bounded Density Vertex Deletion xspace can be solved in time (q · p)^ O ( tw ^2) · n^ O (1) and in time ( tw · q)^ O ( tw ^2) · n^ O (1) .

[MASK]",parameterized
2606.26012#11:paper-subarea:3,paper-subarea,2606.26012#11,2606.26012,theorem,parameterized,"Given a witness for the vertex integrity, sc Bounded Density Vertex Deletion xspace can be solved in 2^ vi · 2^ O( vi ^2) n^ O(1) .

[MASK]",parameterized
2606.26012#13:paper-subarea:4,paper-subarea,2606.26012#13,2606.26012,theorem,parameterized,"theorem maxleafnumber sc Bounded Density Vertex Deletion xspace can be solved in ml ^ O( ml ^2) · n^ O(1) running time.

[MASK]",parameterized
2606.26162#4:paper-subarea:1,paper-subarea,2606.26162#4,2606.26162,theorem,structural,"Let the physical evolution be governed by L _t^ phys = D _t+ H _t+ L _ hw , where D _t is the Davies dissipator with spectral gap bounded below by γ_0>0 and unique attracting state ρ_ Gibbs (t) , H _t(ρ)=-i[H_ drift (t),ρ] is the coherent part, and L _ hw is an unstructured-noise perturbation with | L _ hw |_ diamond ≤ δ . Assume: the gap lower bound γ_0 holds uniformly in t along the trajectory; (noise--dissipation independence) the noise strength δ does not grow with the engineered dissipation strength γ_0 ; equivalently, δ and γ_0 are independently controllable; (controlled coherent driving) the coherent generator acts tangentially to the Gibbs manifold up to a residual of order the target motion, | H _t(ρ_ Gibbs (t))|_1=O(η) , so that coherent driving does not by itself set a noise-independent floor. Then the additional regret attributable to hardware noise satisfies Δ Regret _ noise (T) ≤ frac C δ γ_0 T, where C=C(d) depends on the Hilbert-space dimension d=2^n only through the norm-equivalence constant relating the trace norm to the loss functional [see below]; in particular C is dimension-free whenever the losses satisfy |L(t)|_ op ≤ 1 . Under the balanced schedule γ_0(T)=Θ( sqrt T ) , Δ Regret _ noise (T) = O l(δ sqrt T r), so the noise-induced regret is sublinear in T and DQMW-Sample remains asymptotically no-regret for any fixed δ>0 .

[MASK]",structural
2606.26162#6:bound-cloze:1,bound-cloze,2606.26162#6,2606.26162,theorem,structural,"Suppose Assumptions and hold, and that the BCL hardness assumption holds: no polynomial-time classical algorithm samples a distribution within constant total-variation distance of μ^star , on pain of collapsing the polynomial hierarchy. Run the decoding game with epoch length B=[MASK]=Θ(n) . Then the following hold. Quantum achievability. DQMW-Sample attains R_ DQMW (| W |) = O l( sqrt | W | log d r) = O l( sqrt n | W | r). Its engineered Davies dissipator prepares ρ_ Gibbs ≈ ρ^star each epoch, so its computational-basis sample is distributed within ε_ prep of μ^star ; concentrating on the epoch mode over B=Θ(n) rounds recovers z_k with error O(1/ poly (n)) , and the residual regret is the standard multiplicative-weights rate over d experts. Classical lower bound. Every efficient (per-round poly (n) -time) classical online learner C incurs R_ C (| W |) = Ω l(| W | r), i.e.\ non-vanishing average regret. Separation. Consequently, under standard complexity assumptions there is an online-learning instance on which DQMW-Sample is asymptotically no-regret while every efficient classical learner suffers Ω(1) average regret, with frac R_ C (| W |) R_ DQMW (| W |) = Ω l( sqrt | W |/n r).",Θ( log d)
2606.26162#6:paper-subarea:2,paper-subarea,2606.26162#6,2606.26162,theorem,structural,"Suppose Assumptions and hold, and that the BCL hardness assumption holds: no polynomial-time classical algorithm samples a distribution within constant total-variation distance of μ^star , on pain of collapsing the polynomial hierarchy. Run the decoding game with epoch length B=Θ( log d)=Θ(n) . Then the following hold. Quantum achievability. DQMW-Sample attains R_ DQMW (| W |) = O l( sqrt | W | log d r) = O l( sqrt n | W | r). Its engineered Davies dissipator prepares ρ_ Gibbs ≈ ρ^star each epoch, so its computational-basis sample is distributed within ε_ prep of μ^star ; concentrating on the epoch mode over B=Θ(n) rounds recovers z_k with error O(1/ poly (n)) , and the residual regret is the standard multiplicative-weights rate over d experts. Classical lower bound. Every efficient (per-round poly (n) -time) classical online learner C incurs R_ C (| W |) = Ω l(| W | r), i.e.\ non-vanishing average regret. Separation. Consequently, under standard complexity assumptions there is an online-learning instance on which DQMW-Sample is asymptotically no-regret while every efficient classical learner suffers Ω(1) average regret, with frac R_ C (| W |) R_ DQMW (| W |) = Ω l( sqrt | W |/n r).

[MASK]",structural
2606.26162#9:paper-subarea:3,paper-subarea,2606.26162#9,2606.26162,theorem,structural,"Suppose Assumptions -- and hold, and suppose the BCL hardness assumption holds: sampling within constant total-variation distance of μ^star cannot be done in classical polynomial time unless the polynomial hierarchy collapses to a finite level . If there exists an efficient classical simulator S of the full adaptive DQMW-Sample feedback process---i.e.\ a poly (n,T) -time randomized algorithm whose output widehat Π_T satisfies TV ( law (widehat Π_T), P _T) ≤ τ for some constant τ<tfrac 12-ε_ prep ---then the polynomial hierarchy collapses.

[MASK]",structural
2606.27931#2:paper-subarea:1,paper-subarea,2606.27931#2,2606.27931,theorem,proof-complexity; total-search,"Let F be an unsatisfiable CNF formula. If there is a width- w Resolution refutation of F , then there is a depth O(w) reduction from Search _F to iter ^ dt . Conversely, if there is a depth- w reduction from Search _F to iter ^ dt , then there is a width O(w) Resolution refutation of F .

[MASK]",proof-complexity; total-search
2606.27931#4:paper-subarea:2,paper-subarea,2606.27931#4,2606.27931,theorem,proof-complexity; total-search,"For all d>0 , le EF, GI _drangle is polynomially equivalent to G_d .

[MASK]",proof-complexity; total-search
2606.27931#15:bound-cloze:1,bound-cloze,2606.27931#15,2606.27931,definition,proof-complexity; total-search,"The iterlong problem, also denoted iter , is defined as follows. For any positive integer n , let ell (n) = [MASK] be a polynomially-bounded input parameter. The input to the problem is a size parameter 1^n and a circuit S: { 0,1 } ^n × { 0,1 } ^ell → { 0,1 } ^ell of size polynomial in n . Given n and S , a string y ∈ { 0,1 } ^ell is a valid solution if either y = 0^ell , if S(x, 0^ell ) = 0^ell , or y ≠ 0^ell , if S(x, y) <_ lex y , or y ≠ 0^ell , if S(x, y) >_ lex y and S(x, S(x, y)) = S(x, y) . Above <_ lex denotes the usual lexicographic ordering on strings. The class of all search problems mapping reducible to iterlong is denoted by PLS .",n^ O(1)
